Knoten;;Bezugs-;Koordinaten-;Knotenkoordinaten;;;
Nr.;Knotentyp;Knoten;System;X [m];Y [m];Z [m];Kommentar
4516;Standard;0;Kartesisch;0.000;8.600;-3.300;
4517;Standard;0;Kartesisch;0.000;8.700;-3.325;
4518;Standard;0;Kartesisch;0.000;8.800;-3.350;
4519;Standard;0;Kartesisch;0.000;8.900;-3.375;
4520;Standard;0;Kartesisch;0.000;9.000;-3.400;
4521;Standard;0;Kartesisch;0.000;9.100;-3.425;
4522;Standard;0;Kartesisch;0.000;9.200;-3.450;
4523;Standard;0;Kartesisch;0.000;9.300;-3.475;
4524;Standard;0;Kartesisch;0.000;9.400;-3.500;
4525;Standard;0;Kartesisch;0.000;9.500;-3.525;
4526;Standard;0;Kartesisch;0.000;9.600;-3.550;
4527;Standard;0;Kartesisch;0.000;9.700;-3.575;
4528;Standard;0;Kartesisch;0.000;9.800;-3.600;
4529;Standard;0;Kartesisch;0.000;9.900;-3.625;
4530;Standard;0;Kartesisch;0.000;10.000;-3.650;
4531;Standard;0;Kartesisch;8.000;7.900;-3.175;
4532;Standard;0;Kartesisch;0.100;8.100;-3.199;
4533;Standard;0;Kartesisch;0.100;8.200;-3.224;
4534;Standard;0;Kartesisch;0.100;8.300;-3.248;
4535;Standard;0;Kartesisch;0.100;8.400;-3.273;
4536;Standard;0;Kartesisch;0.100;8.500;-3.297;
4537;Standard;0;Kartesisch;0.100;8.600;-3.321;
4538;Standard;0;Kartesisch;0.100;8.700;-3.346;
4539;Standard;0;Kartesisch;0.100;8.800;-3.370;
4540;Standard;0;Kartesisch;0.100;8.900;-3.394;
4541;Standard;0;Kartesisch;0.100;9.000;-3.419;
4542;Standard;0;Kartesisch;0.100;9.100;-3.443;
4543;Standard;0;Kartesisch;0.100;9.200;-3.468;
4544;Standard;0;Kartesisch;0.100;9.300;-3.492;
4545;Standard;0;Kartesisch;0.100;9.400;-3.516;
4546;Standard;0;Kartesisch;0.100;9.500;-3.541;
4547;Standard;0;Kartesisch;0.100;9.600;-3.565;
4548;Standard;0;Kartesisch;0.100;9.700;-3.589;
4549;Standard;0;Kartesisch;0.100;9.800;-3.614;
4550;Standard;0;Kartesisch;0.100;9.900;-3.638;
4551;Standard;0;Kartesisch;0.100;10.000;-3.663;
4552;Standard;0;Kartesisch;8.000;7.800;-3.200;
4553;Standard;0;Kartesisch;0.200;8.100;-3.224;
4554;Standard;0;Kartesisch;0.200;8.200;-3.248;
4555;Standard;0;Kartesisch;0.200;8.300;-3.271;
4556;Standard;0;Kartesisch;0.200;8.400;-3.295;
4557;Standard;0;Kartesisch;0.200;8.500;-3.319;
4558;Standard;0;Kartesisch;0.200;8.600;-3.343;
4559;Standard;0;Kartesisch;0.200;8.700;-3.366;
4560;Standard;0;Kartesisch;0.200;8.800;-3.390;
4561;Standard;0;Kartesisch;0.200;8.900;-3.414;
4562;Standard;0;Kartesisch;0.200;9.000;-3.438;
4563;Standard;0;Kartesisch;0.200;9.100;-3.461;
4564;Standard;0;Kartesisch;0.200;9.200;-3.485;
4565;Standard;0;Kartesisch;0.200;9.300;-3.509;
4566;Standard;0;Kartesisch;0.200;9.400;-3.533;
4567;Standard;0;Kartesisch;0.200;9.500;-3.556;
4568;Standard;0;Kartesisch;0.200;9.600;-3.580;
4569;Standard;0;Kartesisch;0.200;9.700;-3.604;
4570;Standard;0;Kartesisch;0.200;9.800;-3.628;
4571;Standard;0;Kartesisch;0.200;9.900;-3.651;
4572;Standard;0;Kartesisch;0.200;10.000;-3.675;
4573;Standard;0;Kartesisch;8.000;7.700;-3.225;
4574;Standard;0;Kartesisch;0.300;8.100;-3.248;
4575;Standard;0;Kartesisch;0.300;8.200;-3.271;
4576;Standard;0;Kartesisch;0.300;8.300;-3.294;
4577;Standard;0;Kartesisch;0.300;8.400;-3.318;
4578;Standard;0;Kartesisch;0.300;8.500;-3.341;
4579;Standard;0;Kartesisch;0.300;8.600;-3.364;
4580;Standard;0;Kartesisch;0.300;8.700;-3.387;
4581;Standard;0;Kartesisch;0.300;8.800;-3.410;
4582;Standard;0;Kartesisch;0.300;8.900;-3.433;
4583;Standard;0;Kartesisch;0.300;9.000;-3.456;
4584;Standard;0;Kartesisch;0.300;9.100;-3.479;
4585;Standard;0;Kartesisch;0.300;9.200;-3.503;
4586;Standard;0;Kartesisch;0.300;9.300;-3.526;
4587;Standard;0;Kartesisch;0.300;9.400;-3.549;
4588;Standard;0;Kartesisch;0.300;9.500;-3.572;
4589;Standard;0;Kartesisch;0.300;9.600;-3.595;
4590;Standard;0;Kartesisch;0.300;9.700;-3.618;
4591;Standard;0;Kartesisch;0.300;9.800;-3.641;
4592;Standard;0;Kartesisch;0.300;9.900;-3.664;
4593;Standard;0;Kartesisch;0.300;10.000;-3.688;
4594;Standard;0;Kartesisch;8.000;7.600;-3.250;
4595;Standard;0;Kartesisch;0.400;8.100;-3.273;
4596;Standard;0;Kartesisch;0.400;8.200;-3.295;
4597;Standard;0;Kartesisch;0.400;8.300;-3.318;
4598;Standard;0;Kartesisch;0.400;8.400;-3.340;
4599;Standard;0;Kartesisch;0.400;8.500;-3.363;
4600;Standard;0;Kartesisch;0.400;8.600;-3.385;
4601;Standard;0;Kartesisch;0.400;8.700;-3.408;
4602;Standard;0;Kartesisch;0.400;8.800;-3.430;
4603;Standard;0;Kartesisch;0.400;8.900;-3.453;
4604;Standard;0;Kartesisch;0.400;9.000;-3.475;
4605;Standard;0;Kartesisch;0.400;9.100;-3.498;
4606;Standard;0;Kartesisch;0.400;9.200;-3.520;
4607;Standard;0;Kartesisch;0.400;9.300;-3.543;
4608;Standard;0;Kartesisch;0.400;9.400;-3.565;
4609;Standard;0;Kartesisch;0.400;9.500;-3.588;
4610;Standard;0;Kartesisch;0.400;9.600;-3.610;
4611;Standard;0;Kartesisch;0.400;9.700;-3.633;
4612;Standard;0;Kartesisch;0.400;9.800;-3.655;
4613;Standard;0;Kartesisch;0.400;9.900;-3.678;
4614;Standard;0;Kartesisch;0.400;10.000;-3.700;
4615;Standard;0;Kartesisch;8.000;7.500;-3.275;
4616;Standard;0;Kartesisch;0.500;8.100;-3.297;
4617;Standard;0;Kartesisch;0.500;8.200;-3.319;
4618;Standard;0;Kartesisch;0.500;8.300;-3.341;
4619;Standard;0;Kartesisch;0.500;8.400;-3.363;
4620;Standard;0;Kartesisch;0.500;8.500;-3.384;
4621;Standard;0;Kartesisch;0.500;8.600;-3.406;
4622;Standard;0;Kartesisch;0.500;8.700;-3.428;
4623;Standard;0;Kartesisch;0.500;8.800;-3.450;
4624;Standard;0;Kartesisch;0.500;8.900;-3.472;
4625;Standard;0;Kartesisch;0.500;9.000;-3.494;
4626;Standard;0;Kartesisch;0.500;9.100;-3.516;
4627;Standard;0;Kartesisch;0.500;9.200;-3.538;
4628;Standard;0;Kartesisch;0.500;9.300;-3.559;
4629;Standard;0;Kartesisch;0.500;9.400;-3.581;
4630;Standard;0;Kartesisch;0.500;9.500;-3.603;
4631;Standard;0;Kartesisch;0.500;9.600;-3.625;
4632;Standard;0;Kartesisch;0.500;9.700;-3.647;
4633;Standard;0;Kartesisch;0.500;9.800;-3.669;
4634;Standard;0;Kartesisch;0.500;9.900;-3.691;
4635;Standard;0;Kartesisch;0.500;10.000;-3.713;
4636;Standard;0;Kartesisch;8.000;7.400;-3.300;
4637;Standard;0;Kartesisch;0.600;8.100;-3.321;
4638;Standard;0;Kartesisch;0.600;8.200;-3.343;
4639;Standard;0;Kartesisch;0.600;8.300;-3.364;
4640;Standard;0;Kartesisch;0.600;8.400;-3.385;
4641;Standard;0;Kartesisch;0.600;8.500;-3.406;
4642;Standard;0;Kartesisch;0.600;8.600;-3.428;
4643;Standard;0;Kartesisch;0.600;8.700;-3.449;
4644;Standard;0;Kartesisch;0.600;8.800;-3.470;
4645;Standard;0;Kartesisch;0.600;8.900;-3.491;
4646;Standard;0;Kartesisch;0.600;9.000;-3.513;
4647;Standard;0;Kartesisch;0.600;9.100;-3.534;
4648;Standard;0;Kartesisch;0.600;9.200;-3.555;
4649;Standard;0;Kartesisch;0.600;9.300;-3.576;
4650;Standard;0;Kartesisch;0.600;9.400;-3.598;
4651;Standard;0;Kartesisch;0.600;9.500;-3.619;
4652;Standard;0;Kartesisch;0.600;9.600;-3.640;
4653;Standard;0;Kartesisch;0.600;9.700;-3.661;
4654;Standard;0;Kartesisch;0.600;9.800;-3.683;
4655;Standard;0;Kartesisch;0.600;9.900;-3.704;
4656;Standard;0;Kartesisch;0.600;10.000;-3.725;
4657;Standard;0;Kartesisch;8.000;7.300;-3.325;
4658;Standard;0;Kartesisch;0.700;8.100;-3.346;
4659;Standard;0;Kartesisch;0.700;8.200;-3.366;
4660;Standard;0;Kartesisch;0.700;8.300;-3.387;
4661;Standard;0;Kartesisch;0.700;8.400;-3.408;
4662;Standard;0;Kartesisch;0.700;8.500;-3.428;
4663;Standard;0;Kartesisch;0.700;8.600;-3.449;
4664;Standard;0;Kartesisch;0.700;8.700;-3.469;
4665;Standard;0;Kartesisch;0.700;8.800;-3.490;
4666;Standard;0;Kartesisch;0.700;8.900;-3.511;
4667;Standard;0;Kartesisch;0.700;9.000;-3.531;
4668;Standard;0;Kartesisch;0.700;9.100;-3.552;
4669;Standard;0;Kartesisch;0.700;9.200;-3.573;
4670;Standard;0;Kartesisch;0.700;9.300;-3.593;
4671;Standard;0;Kartesisch;0.700;9.400;-3.614;
4672;Standard;0;Kartesisch;0.700;9.500;-3.634;
4673;Standard;0;Kartesisch;0.700;9.600;-3.655;
4674;Standard;0;Kartesisch;0.700;9.700;-3.676;
4675;Standard;0;Kartesisch;0.700;9.800;-3.696;
4676;Standard;0;Kartesisch;0.700;9.900;-3.717;
4677;Standard;0;Kartesisch;0.700;10.000;-3.738;
4678;Standard;0;Kartesisch;8.000;7.200;-3.350;
4679;Standard;0;Kartesisch;0.800;8.100;-3.370;
4680;Standard;0;Kartesisch;0.800;8.200;-3.390;
4681;Standard;0;Kartesisch;0.800;8.300;-3.410;
4682;Standard;0;Kartesisch;0.800;8.400;-3.430;
4683;Standard;0;Kartesisch;0.800;8.500;-3.450;
4684;Standard;0;Kartesisch;0.800;8.600;-3.470;
4685;Standard;0;Kartesisch;0.800;8.700;-3.490;
4686;Standard;0;Kartesisch;0.800;8.800;-3.510;
4687;Standard;0;Kartesisch;0.800;8.900;-3.530;
4688;Standard;0;Kartesisch;0.800;9.000;-3.550;
4689;Standard;0;Kartesisch;0.800;9.100;-3.570;
4690;Standard;0;Kartesisch;0.800;9.200;-3.590;
4691;Standard;0;Kartesisch;0.800;9.300;-3.610;
4692;Standard;0;Kartesisch;0.800;9.400;-3.630;
4693;Standard;0;Kartesisch;0.800;9.500;-3.650;
4694;Standard;0;Kartesisch;0.800;9.600;-3.670;
4695;Standard;0;Kartesisch;0.800;9.700;-3.690;
4696;Standard;0;Kartesisch;0.800;9.800;-3.710;
4697;Standard;0;Kartesisch;0.800;9.900;-3.730;
4698;Standard;0;Kartesisch;0.800;10.000;-3.750;
4699;Standard;0;Kartesisch;8.000;7.100;-3.375;
4700;Standard;0;Kartesisch;0.900;8.100;-3.394;
4701;Standard;0;Kartesisch;0.900;8.200;-3.414;
4702;Standard;0;Kartesisch;0.900;8.300;-3.433;
4703;Standard;0;Kartesisch;0.900;8.400;-3.453;
4704;Standard;0;Kartesisch;0.900;8.500;-3.472;
4705;Standard;0;Kartesisch;0.900;8.600;-3.491;
4706;Standard;0;Kartesisch;0.900;8.700;-3.511;
4707;Standard;0;Kartesisch;0.900;8.800;-3.530;
4708;Standard;0;Kartesisch;0.900;8.900;-3.549;
4709;Standard;0;Kartesisch;0.900;9.000;-3.569;
4710;Standard;0;Kartesisch;0.900;9.100;-3.588;
4711;Standard;0;Kartesisch;0.900;9.200;-3.608;
4712;Standard;0;Kartesisch;0.900;9.300;-3.627;
4713;Standard;0;Kartesisch;0.900;9.400;-3.646;
4714;Standard;0;Kartesisch;0.900;9.500;-3.666;
4715;Standard;0;Kartesisch;0.900;9.600;-3.685;
4716;Standard;0;Kartesisch;0.900;9.700;-3.704;
4717;Standard;0;Kartesisch;0.900;9.800;-3.724;
4718;Standard;0;Kartesisch;0.900;9.900;-3.743;
4719;Standard;0;Kartesisch;0.900;10.000;-3.763;
4720;Standard;0;Kartesisch;8.000;7.000;-3.400;
4721;Standard;0;Kartesisch;1.000;8.100;-3.419;
4722;Standard;0;Kartesisch;1.000;8.200;-3.438;
4723;Standard;0;Kartesisch;1.000;8.300;-3.456;
4724;Standard;0;Kartesisch;1.000;8.400;-3.475;
4725;Standard;0;Kartesisch;1.000;8.500;-3.494;
4726;Standard;0;Kartesisch;1.000;8.600;-3.513;
4727;Standard;0;Kartesisch;1.000;8.700;-3.531;
4728;Standard;0;Kartesisch;1.000;8.800;-3.550;
4729;Standard;0;Kartesisch;1.000;8.900;-3.569;
4730;Standard;0;Kartesisch;1.000;9.000;-3.588;
4731;Standard;0;Kartesisch;1.000;9.100;-3.606;
4732;Standard;0;Kartesisch;1.000;9.200;-3.625;
4733;Standard;0;Kartesisch;1.000;9.300;-3.644;
4734;Standard;0;Kartesisch;1.000;9.400;-3.663;
4735;Standard;0;Kartesisch;1.000;9.500;-3.681;
4736;Standard;0;Kartesisch;1.000;9.600;-3.700;
4737;Standard;0;Kartesisch;1.000;9.700;-3.719;
4738;Standard;0;Kartesisch;1.000;9.800;-3.738;
4739;Standard;0;Kartesisch;1.000;9.900;-3.756;
4740;Standard;0;Kartesisch;1.000;10.000;-3.775;
4741;Standard;0;Kartesisch;8.000;6.900;-3.425;
4742;Standard;0;Kartesisch;1.100;8.100;-3.443;
4743;Standard;0;Kartesisch;1.100;8.200;-3.461;
4744;Standard;0;Kartesisch;1.100;8.300;-3.479;
4745;Standard;0;Kartesisch;1.100;8.400;-3.498;
4746;Standard;0;Kartesisch;1.100;8.500;-3.516;
4747;Standard;0;Kartesisch;1.100;8.600;-3.534;
4748;Standard;0;Kartesisch;1.100;8.700;-3.552;
4749;Standard;0;Kartesisch;1.100;8.800;-3.570;
4750;Standard;0;Kartesisch;1.100;8.900;-3.588;
4751;Standard;0;Kartesisch;1.100;9.000;-3.606;
4752;Standard;0;Kartesisch;1.100;9.100;-3.624;
4753;Standard;0;Kartesisch;1.100;9.200;-3.643;
4754;Standard;0;Kartesisch;1.100;9.300;-3.661;
4755;Standard;0;Kartesisch;1.100;9.400;-3.679;
4756;Standard;0;Kartesisch;1.100;9.500;-3.697;
4757;Standard;0;Kartesisch;1.100;9.600;-3.715;
4758;Standard;0;Kartesisch;1.100;9.700;-3.733;
4759;Standard;0;Kartesisch;1.100;9.800;-3.751;
4760;Standard;0;Kartesisch;1.100;9.900;-3.769;
4761;Standard;0;Kartesisch;1.100;10.000;-3.788;
4762;Standard;0;Kartesisch;8.000;6.800;-3.450;
4763;Standard;0;Kartesisch;1.200;8.100;-3.468;
4764;Standard;0;Kartesisch;1.200;8.200;-3.485;
4765;Standard;0;Kartesisch;1.200;8.300;-3.503;
4766;Standard;0;Kartesisch;1.200;8.400;-3.520;
4767;Standard;0;Kartesisch;1.200;8.500;-3.538;
4768;Standard;0;Kartesisch;1.200;8.600;-3.555;
4769;Standard;0;Kartesisch;1.200;8.700;-3.573;
4770;Standard;0;Kartesisch;1.200;8.800;-3.590;
4771;Standard;0;Kartesisch;1.200;8.900;-3.608;
4772;Standard;0;Kartesisch;1.200;9.000;-3.625;
4773;Standard;0;Kartesisch;1.200;9.100;-3.643;
4774;Standard;0;Kartesisch;1.200;9.200;-3.660;
4775;Standard;0;Kartesisch;1.200;9.300;-3.678;
4776;Standard;0;Kartesisch;1.200;9.400;-3.695;
4777;Standard;0;Kartesisch;1.200;9.500;-3.713;
4778;Standard;0;Kartesisch;1.200;9.600;-3.730;
4779;Standard;0;Kartesisch;1.200;9.700;-3.748;
4780;Standard;0;Kartesisch;1.200;9.800;-3.765;
4781;Standard;0;Kartesisch;1.200;9.900;-3.783;
4782;Standard;0;Kartesisch;1.200;10.000;-3.800;
4783;Standard;0;Kartesisch;8.000;6.700;-3.475;
4784;Standard;0;Kartesisch;1.300;8.100;-3.492;
4785;Standard;0;Kartesisch;1.300;8.200;-3.509;
4786;Standard;0;Kartesisch;1.300;8.300;-3.526;
4787;Standard;0;Kartesisch;1.300;8.400;-3.543;
4788;Standard;0;Kartesisch;1.300;8.500;-3.559;
4789;Standard;0;Kartesisch;1.300;8.600;-3.576;
4790;Standard;0;Kartesisch;1.300;8.700;-3.593;
4791;Standard;0;Kartesisch;1.300;8.800;-3.610;
4792;Standard;0;Kartesisch;1.300;8.900;-3.627;
4793;Standard;0;Kartesisch;1.300;9.000;-3.644;
4794;Standard;0;Kartesisch;1.300;9.100;-3.661;
4795;Standard;0;Kartesisch;1.300;9.200;-3.678;
4796;Standard;0;Kartesisch;1.300;9.300;-3.694;
4797;Standard;0;Kartesisch;1.300;9.400;-3.711;
4798;Standard;0;Kartesisch;1.300;9.500;-3.728;
4799;Standard;0;Kartesisch;1.300;9.600;-3.745;
4800;Standard;0;Kartesisch;1.300;9.700;-3.762;
4801;Standard;0;Kartesisch;1.300;9.800;-3.779;
4802;Standard;0;Kartesisch;1.300;9.900;-3.796;
4803;Standard;0;Kartesisch;1.300;10.000;-3.813;
4804;Standard;0;Kartesisch;8.000;6.600;-3.500;
4805;Standard;0;Kartesisch;1.400;8.100;-3.516;
4806;Standard;0;Kartesisch;1.400;8.200;-3.533;
4807;Standard;0;Kartesisch;1.400;8.300;-3.549;
4808;Standard;0;Kartesisch;1.400;8.400;-3.565;
4809;Standard;0;Kartesisch;1.400;8.500;-3.581;
4810;Standard;0;Kartesisch;1.400;8.600;-3.598;
4811;Standard;0;Kartesisch;1.400;8.700;-3.614;
4812;Standard;0;Kartesisch;1.400;8.800;-3.630;
4813;Standard;0;Kartesisch;1.400;8.900;-3.646;
4814;Standard;0;Kartesisch;1.400;9.000;-3.663;
4815;Standard;0;Kartesisch;1.400;9.100;-3.679;
4816;Standard;0;Kartesisch;1.400;9.200;-3.695;
4817;Standard;0;Kartesisch;1.400;9.300;-3.711;
4818;Standard;0;Kartesisch;1.400;9.400;-3.728;
4819;Standard;0;Kartesisch;1.400;9.500;-3.744;
4820;Standard;0;Kartesisch;1.400;9.600;-3.760;
4821;Standard;0;Kartesisch;1.400;9.700;-3.776;
4822;Standard;0;Kartesisch;1.400;9.800;-3.793;
4823;Standard;0;Kartesisch;1.400;9.900;-3.809;
4824;Standard;0;Kartesisch;1.400;10.000;-3.825;
4825;Standard;0;Kartesisch;8.000;6.500;-3.525;
4826;Standard;0;Kartesisch;1.500;8.100;-3.541;
4827;Standard;0;Kartesisch;1.500;8.200;-3.556;
4828;Standard;0;Kartesisch;1.500;8.300;-3.572;
4829;Standard;0;Kartesisch;1.500;8.400;-3.588;
4830;Standard;0;Kartesisch;1.500;8.500;-3.603;
4831;Standard;0;Kartesisch;1.500;8.600;-3.619;
4832;Standard;0;Kartesisch;1.500;8.700;-3.634;
4833;Standard;0;Kartesisch;1.500;8.800;-3.650;
4834;Standard;0;Kartesisch;1.500;8.900;-3.666;
4835;Standard;0;Kartesisch;1.500;9.000;-3.681;
4836;Standard;0;Kartesisch;1.500;9.100;-3.697;
4837;Standard;0;Kartesisch;1.500;9.200;-3.713;
4838;Standard;0;Kartesisch;1.500;9.300;-3.728;
4839;Standard;0;Kartesisch;1.500;9.400;-3.744;
4840;Standard;0;Kartesisch;1.500;9.500;-3.759;
4841;Standard;0;Kartesisch;1.500;9.600;-3.775;
4842;Standard;0;Kartesisch;1.500;9.700;-3.791;
4843;Standard;0;Kartesisch;1.500;9.800;-3.806;
4844;Standard;0;Kartesisch;1.500;9.900;-3.822;
4845;Standard;0;Kartesisch;1.500;10.000;-3.838;
4846;Standard;0;Kartesisch;8.000;6.400;-3.550;
4847;Standard;0;Kartesisch;1.600;8.100;-3.565;
4848;Standard;0;Kartesisch;1.600;8.200;-3.580;
4849;Standard;0;Kartesisch;1.600;8.300;-3.595;
4850;Standard;0;Kartesisch;1.600;8.400;-3.610;
4851;Standard;0;Kartesisch;1.600;8.500;-3.625;
4852;Standard;0;Kartesisch;1.600;8.600;-3.640;
4853;Standard;0;Kartesisch;1.600;8.700;-3.655;
4854;Standard;0;Kartesisch;1.600;8.800;-3.670;
4855;Standard;0;Kartesisch;1.600;8.900;-3.685;
4856;Standard;0;Kartesisch;1.600;9.000;-3.700;
4857;Standard;0;Kartesisch;1.600;9.100;-3.715;
4858;Standard;0;Kartesisch;1.600;9.200;-3.730;
4859;Standard;0;Kartesisch;1.600;9.300;-3.745;
4860;Standard;0;Kartesisch;1.600;9.400;-3.760;
4861;Standard;0;Kartesisch;1.600;9.500;-3.775;
4862;Standard;0;Kartesisch;1.600;9.600;-3.790;
4863;Standard;0;Kartesisch;1.600;9.700;-3.805;
4864;Standard;0;Kartesisch;1.600;9.800;-3.820;
4865;Standard;0;Kartesisch;1.600;9.900;-3.835;
4866;Standard;0;Kartesisch;1.600;10.000;-3.850;
4867;Standard;0;Kartesisch;8.000;6.300;-3.575;
4868;Standard;0;Kartesisch;1.700;8.100;-3.589;
4869;Standard;0;Kartesisch;1.700;8.200;-3.604;
4870;Standard;0;Kartesisch;1.700;8.300;-3.618;
4871;Standard;0;Kartesisch;1.700;8.400;-3.633;
4872;Standard;0;Kartesisch;1.700;8.500;-3.647;
4873;Standard;0;Kartesisch;1.700;8.600;-3.661;
4874;Standard;0;Kartesisch;1.700;8.700;-3.676;
4875;Standard;0;Kartesisch;1.700;8.800;-3.690;
4876;Standard;0;Kartesisch;1.700;8.900;-3.704;
4877;Standard;0;Kartesisch;1.700;9.000;-3.719;
4878;Standard;0;Kartesisch;1.700;9.100;-3.733;
4879;Standard;0;Kartesisch;1.700;9.200;-3.748;
4880;Standard;0;Kartesisch;1.700;9.300;-3.762;
4881;Standard;0;Kartesisch;1.700;9.400;-3.776;
4882;Standard;0;Kartesisch;1.700;9.500;-3.791;
4883;Standard;0;Kartesisch;1.700;9.600;-3.805;
4884;Standard;0;Kartesisch;1.700;9.700;-3.819;
4885;Standard;0;Kartesisch;1.700;9.800;-3.834;
4886;Standard;0;Kartesisch;1.700;9.900;-3.848;
4887;Standard;0;Kartesisch;1.700;10.000;-3.863;
4888;Standard;0;Kartesisch;8.000;6.200;-3.600;
4889;Standard;0;Kartesisch;1.800;8.100;-3.614;
4890;Standard;0;Kartesisch;1.800;8.200;-3.628;
4891;Standard;0;Kartesisch;1.800;8.300;-3.641;
4892;Standard;0;Kartesisch;1.800;8.400;-3.655;
4893;Standard;0;Kartesisch;1.800;8.500;-3.669;
4894;Standard;0;Kartesisch;1.800;8.600;-3.683;
4895;Standard;0;Kartesisch;1.800;8.700;-3.696;
4896;Standard;0;Kartesisch;1.800;8.800;-3.710;
4897;Standard;0;Kartesisch;1.800;8.900;-3.724;
4898;Standard;0;Kartesisch;1.800;9.000;-3.738;
4899;Standard;0;Kartesisch;1.800;9.100;-3.751;
4900;Standard;0;Kartesisch;1.800;9.200;-3.765;
4901;Standard;0;Kartesisch;1.800;9.300;-3.779;
4902;Standard;0;Kartesisch;1.800;9.400;-3.793;
4903;Standard;0;Kartesisch;1.800;9.500;-3.806;
4904;Standard;0;Kartesisch;1.800;9.600;-3.820;
4905;Standard;0;Kartesisch;1.800;9.700;-3.834;
4906;Standard;0;Kartesisch;1.800;9.800;-3.848;
4907;Standard;0;Kartesisch;1.800;9.900;-3.861;
4908;Standard;0;Kartesisch;1.800;10.000;-3.875;
4909;Standard;0;Kartesisch;8.000;6.100;-3.625;
4910;Standard;0;Kartesisch;1.900;8.100;-3.638;
4911;Standard;0;Kartesisch;1.900;8.200;-3.651;
4912;Standard;0;Kartesisch;1.900;8.300;-3.664;
4913;Standard;0;Kartesisch;1.900;8.400;-3.678;
4914;Standard;0;Kartesisch;1.900;8.500;-3.691;
4915;Standard;0;Kartesisch;1.900;8.600;-3.704;
4916;Standard;0;Kartesisch;1.900;8.700;-3.717;
4917;Standard;0;Kartesisch;1.900;8.800;-3.730;
4918;Standard;0;Kartesisch;1.900;8.900;-3.743;
4919;Standard;0;Kartesisch;1.900;9.000;-3.756;
4920;Standard;0;Kartesisch;1.900;9.100;-3.769;
4921;Standard;0;Kartesisch;1.900;9.200;-3.783;
4922;Standard;0;Kartesisch;1.900;9.300;-3.796;
4923;Standard;0;Kartesisch;1.900;9.400;-3.809;
4924;Standard;0;Kartesisch;1.900;9.500;-3.822;
4925;Standard;0;Kartesisch;1.900;9.600;-3.835;
4926;Standard;0;Kartesisch;1.900;9.700;-3.848;
4927;Standard;0;Kartesisch;1.900;9.800;-3.861;
4928;Standard;0;Kartesisch;1.900;9.900;-3.874;
4929;Standard;0;Kartesisch;1.900;10.000;-3.888;
4930;Standard;0;Kartesisch;8.000;6.000;-3.650;
4931;Standard;0;Kartesisch;2.000;8.100;-3.663;
4932;Standard;0;Kartesisch;2.000;8.200;-3.675;
4933;Standard;0;Kartesisch;2.000;8.300;-3.688;
4934;Standard;0;Kartesisch;2.000;8.400;-3.700;
4935;Standard;0;Kartesisch;2.000;8.500;-3.713;
4936;Standard;0;Kartesisch;2.000;8.600;-3.725;
4937;Standard;0;Kartesisch;2.000;8.700;-3.738;
4938;Standard;0;Kartesisch;2.000;8.800;-3.750;
4939;Standard;0;Kartesisch;2.000;8.900;-3.763;
4940;Standard;0;Kartesisch;2.000;9.000;-3.775;
4941;Standard;0;Kartesisch;2.000;9.100;-3.788;
4942;Standard;0;Kartesisch;2.000;9.200;-3.800;
4943;Standard;0;Kartesisch;2.000;9.300;-3.813;
4944;Standard;0;Kartesisch;2.000;9.400;-3.825;
4945;Standard;0;Kartesisch;2.000;9.500;-3.838;
4946;Standard;0;Kartesisch;2.000;9.600;-3.850;
4947;Standard;0;Kartesisch;2.000;9.700;-3.863;
4948;Standard;0;Kartesisch;2.000;9.800;-3.875;
4949;Standard;0;Kartesisch;2.000;9.900;-3.888;
4950;Standard;0;Kartesisch;2.000;10.000;-3.900;
4951;Standard;0;Kartesisch;0.000;10.400;-3.750;
4952;Standard;0;Kartesisch;0.000;10.800;-3.850;
4953;Standard;0;Kartesisch;0.000;11.200;-3.950;
4954;Standard;0;Kartesisch;0.000;11.600;-4.050;
4955;Standard;0;Kartesisch;0.000;12.000;-4.150;
4956;Standard;0;Kartesisch;0.400;10.400;-3.790;
4957;Standard;0;Kartesisch;0.400;10.800;-3.880;
4958;Standard;0;Kartesisch;0.400;11.200;-3.970;
4959;Standard;0;Kartesisch;0.400;11.600;-4.060;
4960;Standard;0;Kartesisch;0.400;12.000;-4.150;
4961;Standard;0;Kartesisch;0.800;10.400;-3.830;
4962;Standard;0;Kartesisch;0.800;10.800;-3.910;
4963;Standard;0;Kartesisch;0.800;11.200;-3.990;
4964;Standard;0;Kartesisch;0.800;11.600;-4.070;
4965;Standard;0;Kartesisch;0.800;12.000;-4.150;
4966;Standard;0;Kartesisch;1.200;10.400;-3.870;
4967;Standard;0;Kartesisch;1.200;10.800;-3.940;
4968;Standard;0;Kartesisch;1.200;11.200;-4.010;
4969;Standard;0;Kartesisch;1.200;11.600;-4.080;
4970;Standard;0;Kartesisch;1.200;12.000;-4.150;
4971;Standard;0;Kartesisch;1.600;10.400;-3.910;
4972;Standard;0;Kartesisch;1.600;10.800;-3.970;
4973;Standard;0;Kartesisch;1.600;11.200;-4.030;
4974;Standard;0;Kartesisch;1.600;11.600;-4.090;
4975;Standard;0;Kartesisch;1.600;12.000;-4.150;
4976;Standard;0;Kartesisch;2.000;10.400;-3.950;
4977;Standard;0;Kartesisch;2.000;10.800;-4.000;
4978;Standard;0;Kartesisch;2.000;11.200;-4.050;
4979;Standard;0;Kartesisch;2.000;11.600;-4.100;
